ID,FK_ID,ChildNodeID,value
81948,12864,10144,3
81949,12864,10174,1
81950,12864,10163,3
81951,12864,10070,1
81952,12864,10264,2
81953,12864,10007,3
81954,12864,10338,1
81955,12864,12199,1
81956,12864,12270,1
81957,12865,10019,5
81958,12865,10143,2
81959,12865,10028,8
81960,12865,10006,3
81961,12865,10022,20
81962,12865,10008,7
81963,12865,10191,2
81964,12865,10057,4
81965,12865,11276,4
81966,12865,10177,1
81967,12865,10032,17
81968,12865,10103,5
81969,12865,10338,3
81970,12865,10163,7
81971,12865,10144,6
81972,12865,10007,6
81973,12866,10282,95
81974,12866,10379,5
81975,12867,10281,34
81976,12867,10283,66
81977,12868,10283,100
81978,12869,10361,95
81979,12869,12299,5
81980,12870,10265,1
81981,12870,10028,18
81982,12870,10032,13
81983,12870,10022,2
81984,12870,11028,3
81985,12870,10008,6
81986,12870,10006,3
81987,12870,10144,1
81988,12870,10019,4
81989,12870,11857,3
81990,12870,11855,2
81991,12870,10174,6
81992,12870,10057,2
81993,12870,10147,1
81994,12870,10007,11
81995,12871,11069,2
81996,12871,11857,3
81997,12871,10028,20
81998,12871,10006,4
81999,12871,10066,1
82000,12871,11028,1
82001,12871,10022,3
82002,12871,11856,1
82003,12871,10265,1
82004,12871,10008,7
82005,12871,10019,3
82006,12871,10057,1
82007,12871,10169,1
82008,12871,10032,15
82009,12871,10103,2
82010,12871,11855,7
82011,12871,10163,2
82012,12871,10070,1
82013,12871,10007,19
82014,12871,10174,3
82015,12871,10144,1
82016,12872,10028,100
82017,12873,10431,98
82018,12873,10362,2
82019,12874,10362,63
82020,12874,10281,20
82021,12874,10431,18
82022,12875,10566,33
82023,12875,10282,67
82024,12876,10759,59
82025,12876,10379,41
82026,12877,10281,73
82027,12877,10362,27
82028,12878,10032,13
82029,12878,10028,26
82030,12878,12280,1
82031,12878,10645,7
82032,12878,10022,2
82033,12878,11028,2
82034,12878,10008,5
82035,12878,10006,4
82036,12878,10230,1
82037,12878,10019,3
82038,12878,10174,3
82039,12878,10057,1
82040,12878,11069,8
82041,12878,10007,6
82042,12879,11069,10
82043,12879,10570,1
82044,12879,10198,1
82045,12879,10028,27
82046,12879,10006,4
82047,12879,10022,3
82048,12879,10645,12
82049,12879,10019,2
82050,12879,10008,6
82051,12879,10161,1
82052,12879,10032,14
82053,12879,10103,2
82054,12879,11855,1
82055,12879,10163,1
82056,12879,10070,1
82057,12879,10007,10
82058,12879,10174,1
82059,12879,10144,1
82061,12881,10282,100
82062,12880,10028,100
82063,12882,10362,56
82064,12882,10438,7
82065,12882,10283,37
82066,12883,10007,5
82067,12883,11028,3
82068,12883,10032,13
82069,12883,10019,3
82070,12883,10028,31
82071,12883,11069,14
82072,12883,10008,2
82073,12883,10567,5
82074,12883,10022,2
82075,12883,10057,1
82076,12883,10174,5
82077,12884,11028,1
82078,12884,10028,34
82079,12884,10070,1
82080,12884,11069,16
82081,12884,10022,4
82082,12884,10008,4
82083,12884,10144,1
82084,12884,10163,1
82085,12884,10019,2
82086,12884,10567,6
82087,12884,10174,3
82088,12884,10057,1
82089,12884,10032,14
82090,12884,10007,12
82091,12885,10281,34
82092,12885,10362,66
82093,12886,10281,72
82094,12886,10362,28
82096,12888,10006,3
82097,12888,10028,17
82098,12888,10022,3
82099,12888,11028,5
82100,12888,10008,2
82101,12888,10230,2
82102,12888,10019,6
82103,12888,10567,17
82104,12888,10174,10
82105,12888,10057,1
82106,12888,10032,14
82107,12888,10007,8
82108,12889,10066,2
82109,12889,10567,19
82110,12889,10028,18
82111,12889,10017,1
82112,12889,10006,4
82113,12889,11028,2
82114,12889,10022,6
82115,12889,10019,3
82116,12889,10008,2
82117,12889,10057,1
82118,12889,10169,1
82119,12889,10032,14
82120,12889,10144,1
82121,12889,10174,4
82122,12889,10163,1
82123,12889,10070,1
82124,12889,10007,21
82125,12890,10567,5
82126,12890,10028,95
82127,12887,10282,100
82128,12891,10431,59
82129,12891,10380,2
82130,12891,10362,19
82131,12891,10281,13
82132,12891,10438,7
82133,12892,10362,1
82134,12892,10281,3
82135,12892,10431,96
82136,12893,10282,100
82137,12894,10332,41
82138,12894,10431,59
82139,12895,10282,100
82140,12896,12280,2
82141,12896,10444,1
82142,12896,10583,1
82143,12896,10028,15
82144,12896,10006,2
82145,12896,11121,2
82146,12896,11028,1
82147,12896,10618,2
82148,12896,10022,2
82149,12896,12307,1
82150,12896,10451,3
82151,12896,10019,4
82152,12896,10582,1
82153,12896,10008,7
82154,12896,10057,1
82155,12896,10147,3
82156,12896,12186,2
82157,12896,10475,1
82158,12896,10032,15
82159,12896,10174,2
82160,12896,12306,1
82161,12896,10070,1
82162,12896,10562,3
82163,12896,10007,3
82164,12896,10122,1
82165,12896,10056,1
82166,12897,10007,4
82167,12897,10449,1
82168,12897,12307,2
82169,12897,10562,3
82170,12897,10006,3
82171,12897,10019,2
82172,12897,10451,8
82173,12897,10161,14
82174,12897,10475,2
82175,12897,10570,1
82176,12897,10008,11
82177,12897,10144,1
82178,12897,10582,1
82179,12897,10174,1
82180,12897,11245,1
82181,12897,10103,1
82182,12897,10618,2
82183,12897,12186,2
82184,12897,11600,1
82185,12897,10163,1
82186,12897,10015,1
82187,12897,10032,13
82188,12897,10495,1
82189,12897,10584,1
82190,12897,10022,3
82191,12897,10028,13
82192,12897,11247,1
82193,12897,12306,2
82194,12897,10070,1
82195,12897,10147,1
82196,12898,10006,1
82197,12898,10028,99
82198,12899,10809,2
82199,12899,10283,34
82200,12899,10362,6
82201,12899,10281,20
82202,12899,10831,39
82203,12900,10281,100
82204,12901,10332,7
82205,12901,10283,8
82206,12901,12311,10
82207,12901,10431,41
82208,12901,10362,17
82209,12901,10324,2
82210,12901,10281,9
82211,12901,10282,3
82212,12901,12241,1
82213,12901,10438,2
82214,12902,12241,4
82215,12902,10279,13
82216,12902,12312,14
82217,12902,10282,2
82218,12902,10330,66
82219,12903,10380,100
82220,12904,10282,5
82221,12904,10279,95
82222,12905,10322,5
82223,12905,10283,95
82224,12906,10282,25
82225,12906,10279,75
82226,12907,10322,100
82227,12908,10444,3
82228,12908,10028,10
82229,12908,10009,5
82230,12908,12280,1
82231,12908,10574,2
82232,12908,11866,1
82233,12908,10022,1
82234,12908,10357,4
82235,12908,10056,1
82236,12908,10008,6
82237,12908,10560,10
82238,12908,10006,6
82239,12908,10161,1
82240,12908,10019,4
82241,12908,11121,2
82242,12908,10057,1
82243,12908,10032,12
82244,12908,10147,2
82245,12909,10191,1
82246,12909,10006,4
82247,12909,10574,2
82248,12909,10007,1
82249,12909,10019,1
82250,12909,10197,1
82251,12909,10493,1
82252,12909,10144,1
82253,12909,10008,7
82254,12909,11866,1
82255,12909,10032,9
82256,12909,10103,1
82257,12909,10227,1
82258,12909,10009,6
82259,12909,10357,3
82260,12909,10560,13
82261,12909,10353,1
82262,12909,10022,36
82263,12909,10028,7
82264,12910,10028,100
82265,12911,10282,100
82266,12912,10431,87
82267,12912,10282,13
82268,12913,10330,100
82269,12914,10328,7
82270,12914,10362,16
82271,12914,10283,77
82272,12915,10330,100
82273,12916,10283,70
82274,12916,10282,11
82275,12916,10323,1
82276,12916,10281,17
82277,12917,10282,1
82278,12917,10330,79
82279,12917,10361,21
82280,12918,10282,100
82281,12919,10283,100
82282,12920,10198,3
82283,12920,10028,17
82284,12920,12280,1
82285,12920,10444,5
82286,12920,12270,2
82287,12920,10560,10
82288,12920,10006,9
82289,12920,10422,5
82290,12920,10008,6
82291,12920,10019,5
82292,12920,12269,4
82293,12920,10057,1
82294,12920,10032,11
82295,12920,10007,2
82296,12921,10454,1
82297,12921,10198,3
82298,12921,10009,1
82299,12921,10028,18
82300,12921,10006,13
82301,12921,10022,1
82302,12921,10019,2
82303,12921,10008,9
82304,12921,10191,12
82305,12921,10057,1
82306,12921,10169,1
82307,12921,10560,19
82308,12921,10032,12
82309,12921,10144,1
82310,12921,10174,1
82311,12921,10163,1
82312,12921,10070,1
82313,12921,10007,3
82314,12921,10991,1
82315,12922,10198,3
82316,12922,10191,6
82317,12922,10008,8
82318,12922,10028,83
82319,12923,10282,100
82320,12924,10281,44
82321,12924,10283,56
82322,12925,10379,100
82323,12926,10438,100
82324,12927,10375,100
82325,12928,10330,100
82327,12929,10283,100
82328,12930,10323,100
82329,12931,10383,100
82330,12932,10323,100
82331,12933,10361,100
82332,12934,10028,2
82333,12934,10032,9
82334,12934,10444,12
82335,12934,10019,13
82336,12934,10006,20
82337,12934,10022,1
82338,12934,10560,31
82339,12935,10057,1
82340,12935,10028,1
82341,12935,10006,21
82342,12935,10022,3
82343,12935,10008,1
82344,12935,10560,53
82345,12935,11276,1
82346,12935,10032,9
82347,12935,10103,1
82348,12935,10019,3
82349,12935,10163,1
82350,12935,10070,1
82351,12935,10007,1
82352,12935,10338,1
82353,12935,10144,1
82354,12936,10028,100
82355,12937,10283,100
82356,12938,10446,37
82357,12938,10279,55
82358,12938,10379,8
82359,12939,10380,100
82360,12940,10380,28
82361,12940,10438,26
82362,12940,10283,46
82363,12941,10279,100
82364,12942,10283,25
82365,12942,10328,15
82366,12942,10383,20
82367,12942,10362,40
82368,12943,10279,100
82369,12944,10436,1
82370,12944,10283,29
82371,12944,10292,6
82372,12944,10383,59
82373,12944,10323,1
82374,12944,10809,1
82375,12944,10432,4
82376,12945,10290,4
82377,12945,10430,11
82378,12945,10279,18
82379,12945,10436,16
82380,12945,10332,7
82381,12945,10429,19
82382,12945,10330,11
82383,12945,10278,14
82384,12946,10375,31
82385,12946,10430,69
82386,12947,10279,100
82387,12948,10383,8
82388,12948,10283,92
82389,12949,10809,1
82390,12949,10292,4
82391,12949,10432,6
82392,12949,10281,2
82393,12949,10383,87
82394,12950,10330,8
82395,12950,10332,11
82396,12950,10279,28
82397,12950,10429,15
82398,12950,10430,17
82399,12950,10278,21
82400,12951,10375,100
82401,12952,10290,16
82402,12952,10279,84
82403,12953,10283,18
82404,12953,10383,15
82405,12953,10323,14
82406,12953,10292,53
82407,12954,10432,5
82408,12954,10283,27
82409,12954,10292,2
82410,12954,10383,23
82411,12954,10362,18
82412,12954,10328,3
82413,12954,10431,21
82414,12955,10430,22
82415,12955,10279,36
82416,12955,10429,20
82417,12955,10278,22
82418,12956,10375,100
82419,12957,10431,1
82420,12957,10283,99
82421,12958,10375,1
82422,12958,10430,99
82423,12959,10383,8
82424,12959,10283,92
82425,12960,10279,100
82426,12961,10332,11
82427,12961,10281,3
82428,12961,10432,3
82429,12961,10292,6
82430,12961,10430,5
82431,12961,10431,17
82432,12961,10383,18
82433,12961,10283,38
82434,12962,10290,3
82435,12962,10430,2
82436,12962,10279,1
82437,12962,10436,4
82438,12962,10332,78
82439,12962,10429,3
82440,12962,10278,8
82441,12963,10430,48
82442,12963,10375,23
82443,12963,10322,29
82444,12964,10332,100
82445,12965,10322,100
82446,12966,10383,100
82447,12967,10383,24
82448,12967,10283,76
82449,12968,10279,100
82450,12969,10431,11
82451,12969,10281,9
82452,12969,10432,4
82453,12969,10292,5
82454,12969,10430,6
82455,12969,10383,37
82456,12969,10283,28
82457,12970,10290,24
82458,12970,10430,14
82459,12970,10279,11
82460,12970,10436,9
82461,12970,10332,4
82462,12970,10429,12
82463,12970,10330,4
82464,12970,10278,22
82465,12971,10430,56
82466,12971,10375,27
82467,12971,10322,17
82468,12972,10446,100
82469,12973,10446,41
82470,12973,10323,59
82471,12974,10446,47
82472,12974,10279,53
82473,12975,10330,100
82474,12976,10361,100
82475,12977,10019,14
82476,12977,10032,7
82477,12977,10444,13
82478,12977,10028,1
82479,12977,10007,1
82480,12977,10006,22
82481,12977,10022,2
82482,12977,10560,27
82483,12978,10008,1
82484,12978,10028,1
82485,12978,10017,1
82486,12978,10006,23
82487,12978,10022,3
82488,12978,10169,1
82489,12978,10560,51
82490,12978,11276,1
82491,12978,10032,8
82492,12978,10103,1
82493,12978,10019,3
82494,12978,10163,1
82495,12978,10070,1
82496,12978,10007,1
82497,12978,10338,1
82498,12978,10144,1
82499,12980,10446,41
82500,12980,10323,59
82501,12981,10446,86
82502,12981,10282,14
82503,12982,10281,11
82504,12982,10283,89
82505,12983,10379,100
82506,12984,10283,100
82507,12985,10281,100
82508,12986,10281,11
82509,12986,10282,33
82510,12986,10283,55
82511,12987,10281,100
82512,12988,10006,17
82513,12988,10560,21
82514,12988,10032,9
82515,12988,10444,10
82516,12988,10019,10
82517,12988,10028,11
82518,12988,10008,1
82519,12988,10022,1
82520,12988,12280,1
82521,12988,12185,3
82522,12989,10006,18
82523,12989,10144,1
82524,12989,12185,4
82525,12989,10080,1
82526,12989,10028,11
82527,12989,10022,2
82528,12989,10369,1
82529,12989,10265,1
82530,12989,10008,2
82531,12989,10019,3
82532,12989,10560,40
82533,12989,11276,1
82534,12989,10032,9
82535,12989,10103,1
82536,12989,10338,1
82537,12989,10163,1
82538,12989,10070,1
82539,12989,10130,1
82540,12989,10007,1
82541,12990,10028,100
82542,12991,10282,93
82543,12991,10322,7
82544,12992,11082,100
82545,12993,11082,99
82546,12993,10322,1
82547,12994,10332,100
82548,12995,10283,100
82549,12996,10006,14
82550,12996,10022,1
82551,12996,10032,9
82552,12996,10444,8
82553,12996,10019,9
82554,12996,10028,12
82555,12996,10560,17
82556,12996,10008,2
82557,12996,10230,1
82558,12996,10057,1
82559,12996,12185,7
82560,12997,10353,2
82561,12997,10028,13
82562,12997,10070,1
82563,12997,10022,3
82564,12997,10336,2
82565,12997,10560,35
82566,12997,10165,1
82567,12997,10006,15
82568,12997,12185,10
82569,12997,11246,1
82570,12997,10019,3
82571,12997,10144,1
82572,12997,10008,3
82573,12997,10057,1
82574,12997,10032,10
82575,12997,10007,1
82576,12998,10028,100
82577,12999,10281,94
82578,12999,10323,6
82579,13000,10281,100
82580,13001,10361,100
82581,13002,10281,15
82582,13002,10283,85
82583,13003,10361,94
82584,13003,10759,3
82585,13003,10379,2
82586,13004,10380,38
82587,13004,10283,62
82588,13005,10281,100
82589,13006,10281,24
82590,13006,10438,4
82591,13006,10283,72
82592,13007,10279,19
82593,13007,10282,74
82594,13007,10379,7
82595,13008,10028,11
82596,13008,10032,10
82597,13008,10444,10
82598,13008,10019,11
82599,13008,10006,17
82600,13008,10008,2
82601,13008,10264,2
82602,13008,10022,2
82603,13008,10057,1
82604,13008,10560,21
82605,13009,10019,3
82606,13009,10130,1
82607,13009,10006,18
82608,13009,10338,1
82609,13009,10007,1
82610,13009,10144,1
82611,13009,10008,3
82612,13009,10174,1
82613,13009,10103,2
82614,13009,10032,11
82615,13009,10163,1
82616,13009,10057,1
82617,13009,10560,39
82618,13009,11276,1
82619,13009,10022,3
82620,13009,10028,11
82621,13009,10070,1
82622,13010,10028,100
82623,13011,10281,93
82624,13011,10541,7
82625,13012,10541,100
82626,13013,10323,100
82627,13014,10282,100
82628,13015,10006,21
82629,13015,12324,2
82630,13015,10032,6
82631,13015,10444,13
82632,13015,10019,12
82633,13015,10028,1
82634,13015,10022,2
82635,13015,10560,26
82636,13016,10006,20
82637,13016,10028,1
82638,13016,10032,6
82639,13016,10022,3
82640,13016,10560,45
82641,13016,12325,8
82642,13016,10019,3
82643,13016,10057,1
82644,13016,10103,14
82645,13016,10191,1
82646,13018,10383,99
82647,13018,10323,1
82649,13020,10028,1
82650,13020,10032,6
82651,13020,10444,15
82652,13020,10019,14
82653,13020,10006,23
82654,13020,10022,2
82655,13020,10560,29
82656,13021,10032,7
82657,13021,10560,59
82658,13021,10006,26
82659,13021,10019,4
82660,13021,10022,4
82661,13021,10028,1
82662,13019,10282,100
82663,13022,10028,1
82664,13022,10032,6
82665,13022,10444,14
82666,13022,10019,14
82667,13022,10006,23
82668,13022,10022,2
82669,13022,10560,28
82670,13023,10022,3
82671,13023,10032,7
82672,13023,10028,1
82673,13023,10019,3
82674,13023,10006,26
82675,13023,10560,59
82676,13024,10361,100
82677,13025,10028,1
82678,13025,10032,6
82679,13025,10444,15
82680,13025,10019,14
82681,13025,10006,23
82682,13025,10022,2
82683,13025,10057,1
82684,13025,10560,29
82685,13026,10022,3
82686,13026,10032,7
82687,13026,10028,1
82688,13026,10019,3
82689,13026,10006,26
82690,13026,10057,1
82691,13026,10560,59
82692,13027,10282,100
82693,13028,10380,95
82694,13028,10282,2
82695,13028,10283,3
82696,13029,10028,1
82697,13029,10032,6
82698,13029,10444,14
82699,13029,10019,14
82700,13029,10006,22
82701,13029,10022,2
82702,13029,10560,28
82703,13030,10032,7
82704,13030,10560,59
82705,13030,10006,26
82706,13030,10019,3
82707,13030,10022,4
82708,13030,10028,1
82709,13031,10323,100
82710,13032,10282,100
82711,13033,10028,1
82712,13033,10032,6
82713,13033,10444,14
82714,13033,10019,14
82715,13033,10006,22
82716,13033,10022,2
82717,13033,10560,28
82718,13034,10103,2
82719,13034,10032,7
82720,13034,10028,1
82721,13034,10019,3
82722,13034,10006,26
82723,13034,10022,3
82724,13034,10560,58
82725,13035,10541,100
82726,13036,10028,1
82727,13036,10032,6
82728,13036,10444,14
82729,13036,10019,14
82730,13036,10006,23
82731,13036,10022,2
82732,13036,10057,1
82733,13036,10560,29
82734,13037,11334,1
82735,13037,10019,3
82736,13037,10028,1
82737,13037,10006,26
82738,13037,10032,7
82739,13037,10022,4
82740,13037,10057,1
82741,13037,10560,58
82742,13038,10282,100
82743,13039,10281,100
82744,13040,10379,100
82745,13041,10028,1
82746,13041,10032,6
82747,13041,10444,14
82748,13041,10019,14
82749,13041,10006,23
82750,13041,10022,2
82751,13041,10560,28
82752,13042,10032,7
82753,13042,10560,59
82754,13042,10006,26
82755,13042,10019,3
82756,13042,10022,5
82757,13042,10028,1
82758,13043,10283,74
82759,13043,10380,8
82760,13043,10323,1
82761,13043,10438,17
82762,13044,10028,1
82763,13044,10032,6
82764,13044,10444,14
82765,13044,10019,15
82766,13044,10006,23
82767,13044,10022,2
82768,13044,10560,29
82769,13045,10032,7
82770,13045,10560,59
82771,13045,10006,26
82772,13045,10019,4
82773,13045,10022,4
82774,13045,10028,1
82775,13046,10282,100
82776,13047,12327,100
82777,13048,10028,1
82778,13048,10032,6
82779,13048,10444,14
82780,13048,10019,14
82781,13048,10006,22
82782,13048,10022,2
82783,13048,10560,28
82784,13049,10022,4
82785,13049,10032,7
82786,13049,10028,1
82787,13049,10019,4
82788,13049,10006,26
82789,13049,10057,1
82790,13049,10560,58
82791,13050,10323,100
82792,13051,10361,100
82793,13052,10282,100
82794,13053,10279,100
82795,13054,10028,1
82796,13054,10032,6
82797,13054,10444,14
82798,13054,10019,15
82799,13054,10006,23
82800,13054,10022,2
82801,13054,10560,29
82802,13055,10032,7
82803,13055,10560,59
82804,13055,10006,26
82805,13055,10019,4
82806,13055,10022,4
82807,13055,10028,1
82808,13056,10281,100
82809,13057,10279,100
82810,13058,10019,14
82811,13058,10032,7
82812,13058,10444,14
82813,13058,10028,1
82814,13058,10007,2
82815,13058,10006,22
82816,13058,10022,2
82817,13058,10560,28
82818,13059,10006,25
82819,13059,10032,8
82820,13059,10028,1
82821,13059,10019,3
82822,13059,10007,3
82823,13059,10022,4
82824,13059,10560,56
82825,13060,10282,100
82826,13061,10323,100
82827,13062,10541,100
82828,13063,10019,13
82829,13063,10032,7
82830,13063,10444,14
82831,13063,10028,1
82832,13063,10007,1
82833,13063,10006,22
82834,13063,10022,2
82835,13063,10560,27
82836,13064,10007,2
82837,13064,10019,3
82838,13064,10028,1
82839,13064,10006,25
82840,13064,10032,8
82841,13064,10103,2
82842,13064,10022,3
82843,13064,10560,57
82844,13065,10383,100
82845,13066,10028,1
82846,13066,10032,6
82847,13066,10444,14
82848,13066,10019,14
82849,13066,10006,23
82850,13066,10022,2
82851,13066,10560,29
82852,13067,10032,7
82853,13067,10560,59
82854,13067,10006,26
82855,13067,10019,3
82856,13067,10022,4
82857,13067,10028,1
82858,13068,10283,100
82859,13069,10383,100
82860,13070,10279,100
82861,13071,10383,99
82862,13071,10323,1
82863,13072,10279,100
82864,13073,10283,100
82865,13074,10028,1
82866,13074,10032,6
82867,13074,10444,14
82868,13074,10019,14
82869,13074,10006,23
82870,13074,10022,2
82871,13074,10560,29
82872,13075,10032,7
82873,13075,10560,59
82874,13075,10006,26
82875,13075,10019,3
82876,13075,10022,4
82877,13075,10028,1
82878,13076,10323,100
82879,13077,10361,100
82880,13078,10028,1
82881,13078,10032,6
82882,13078,10444,14
82883,13078,10019,14
82884,13078,10006,23
82885,13078,10022,2
82886,13078,10560,28
