id,minlat,maxlat,minlong,maxlong
7133,38.5,39.0,-121.5,-121.0
7132,38.5,39.0,-121.5,-121.0
7131,38.5,39.0,-121.5,-121.0
7130,38.5,39.0,-121.5,-121.0
6576,37.5,38.0,-120.0,-119.5
6577,37.5,38.0,-120.0,-119.5
6578,37.5,38.0,-120.5,-120.0
6579,37.5,38.0,-120.5,-120.0
6580,37.5,38.0,-121.0,-120.5
6581,37.5,38.0,-121.0,-120.5
6582,37.5,38.0,-121.0,-120.5
6583,37.5,38.0,-121.0,-120.5
6844,38.0,38.5,-120.5,-120.0
6845,38.0,38.5,-120.5,-120.0
6846,38.0,38.5,-121.0,-120.5
6847,38.0,38.5,-121.0,-120.5
7125,38.5,39.0,-120.0,-119.5
7126,38.5,39.0,-120.0,-119.5
7127,38.5,39.0,-120.5,-120.0
7128,38.5,39.0,-121.0,-120.5
7129,38.5,39.0,-121.0,-120.5
7435,39.0,39.5,-120.0,-119.5
7436,39.0,39.5,-120.0,-119.5
7437,39.0,39.5,-120.0,-119.5
7438,39.0,39.5,-120.0,-119.5
7439,39.0,39.5,-120.5,-120.0
7440,39.0,39.5,-120.5,-120.0
7441,39.0,39.5,-120.5,-120.0
7442,39.0,39.5,-120.5,-120.0
7443,39.0,39.5,-120.5,-120.0
7444,39.0,39.5,-121.0,-120.5
7445,39.0,39.5,-121.0,-120.5
7760,39.5,40.0,-120.0,-119.5
7761,39.5,40.0,-120.0,-119.5
7762,39.5,40.0,-120.0,-119.5
7763,39.5,40.0,-120.0,-119.5
7764,39.5,40.0,-120.5,-120.0
7765,39.5,40.0,-121.0,-120.5
8083,40.0,40.5,-120.5,-120.0
8084,40.0,40.5,-121.0,-120.5
8085,40.0,40.5,-121.0,-120.5
9332,42.0,42.5,-120.5,-120.0
7461,39.0,39.5,-124.0,-123.5
7460,39.0,39.5,-124.0,-123.5
7459,39.0,39.5,-124.0,-123.5
7458,39.0,39.5,-123.5,-123.0
7457,39.0,39.5,-123.5,-123.0
7456,39.0,39.5,-123.5,-123.0
7455,39.0,39.5,-123.0,-122.5
7454,39.0,39.5,-123.0,-122.5
7453,39.0,39.5,-122.5,-122.0
7452,39.0,39.5,-122.0,-121.5
7771,39.5,40.0,-124.0,-123.5
8090,40.0,40.5,-124.0,-123.5
8089,40.0,40.5,-124.0,-123.5
7121,38.5,39.0,-110.0,-109.5
6842,38.0,38.5,-108.5,-108.0
6841,38.0,38.5,-108.5,-108.0
6278,37.0,37.5,-108.5,-108.0
7120,38.5,39.0,-108.5,-108.0
7119,38.5,39.0,-108.0,-107.5
7118,38.5,39.0,-108.0,-107.5
6840,38.0,38.5,-108.0,-107.5
6839,38.0,38.5,-108.0,-107.5
6838,38.0,38.5,-108.0,-107.5
6568,37.5,38.0,-108.0,-107.5
6277,37.0,37.5,-108.0,-107.5
6276,37.0,37.5,-107.5,-107.0
7122,38.5,39.0,-112.0,-111.5
7123,38.5,39.0,-112.5,-112.0
7431,39.0,39.5,-113.0,-112.5
7430,39.0,39.5,-112.5,-112.0
7429,39.0,39.5,-112.0,-111.5
7428,39.0,39.5,-111.5,-111.0
7427,39.0,39.5,-111.0,-110.5
7423,39.0,39.5,-109.0,-108.5
7424,39.0,39.5,-109.0,-108.5
7425,39.0,39.5,-109.0,-108.5
7426,39.0,39.5,-109.0,-108.5
7420,39.0,39.5,-108.5,-108.0
7421,39.0,39.5,-108.5,-108.0
7422,39.0,39.5,-108.5,-108.0
7419,39.0,39.5,-107.5,-107.0
7432,39.0,39.5,-115.0,-114.5
8080,40.0,40.5,-112.5,-112.0
8081,40.0,40.5,-112.5,-112.0
8362,40.5,41.0,-112.5,-112.0
8363,40.5,41.0,-112.5,-112.0
8364,40.5,41.0,-112.5,-112.0
8075,40.0,40.5,-112.0,-111.5
8076,40.0,40.5,-112.0,-111.5
8077,40.0,40.5,-112.0,-111.5
8078,40.0,40.5,-112.0,-111.5
8079,40.0,40.5,-112.0,-111.5
8357,40.5,41.0,-112.0,-111.5
8358,40.5,41.0,-112.0,-111.5
8359,40.5,41.0,-112.0,-111.5
8360,40.5,41.0,-112.0,-111.5
8361,40.5,41.0,-112.0,-111.5
8074,40.0,40.5,-111.5,-111.0
8355,40.5,41.0,-111.5,-111.0
8356,40.5,41.0,-111.5,-111.0
8365,40.5,41.0,-112.5,-112.0
8366,40.5,41.0,-112.5,-112.0
8367,40.5,41.0,-116.0,-115.5
8368,40.5,41.0,-116.0,-115.5
8369,40.5,41.0,-118.0,-117.5
8071,40.0,40.5,-110.5,-110.0
8072,40.0,40.5,-110.5,-110.0
8073,40.0,40.5,-110.5,-110.0
8068,40.0,40.5,-110.0,-109.5
8069,40.0,40.5,-110.0,-109.5
8070,40.0,40.5,-110.0,-109.5
8067,40.0,40.5,-109.5,-109.0
8066,40.0,40.5,-108.0,-107.5
8065,40.0,40.5,-107.5,-107.0
8064,40.0,40.5,-107.0,-106.5
8063,40.0,40.5,-106.5,-106.0
8062,40.0,40.5,-106.0,-105.5
8061,40.0,40.5,-106.0,-105.5
8060,40.0,40.5,-105.5,-105.0
8059,40.0,40.5,-105.5,-105.0
8058,40.0,40.5,-105.5,-105.0
8057,40.0,40.5,-105.5,-105.0
8056,40.0,40.5,-105.0,-104.5
8055,40.0,40.5,-105.0,-104.5
8054,40.0,40.5,-105.0,-104.5
8053,40.0,40.5,-104.5,-104.0
8052,40.0,40.5,-104.0,-103.5
7730,39.5,40.0,-104.5,-104.0
7731,39.5,40.0,-105.0,-104.5
7732,39.5,40.0,-105.0,-104.5
7733,39.5,40.0,-105.0,-104.5
7734,39.5,40.0,-105.0,-104.5
7735,39.5,40.0,-105.0,-104.5
7736,39.5,40.0,-105.5,-105.0
7737,39.5,40.0,-105.5,-105.0
7738,39.5,40.0,-105.5,-105.0
7739,39.5,40.0,-105.5,-105.0
7740,39.5,40.0,-105.5,-105.0
7741,39.5,40.0,-105.5,-105.0
7742,39.5,40.0,-105.5,-105.0
7743,39.5,40.0,-105.5,-105.0
7744,39.5,40.0,-105.5,-105.0
7745,39.5,40.0,-106.0,-105.5
7746,39.5,40.0,-106.0,-105.5
7747,39.5,40.0,-106.0,-105.5
7748,39.5,40.0,-106.5,-106.0
7749,39.5,40.0,-106.5,-106.0
7750,39.5,40.0,-107.0,-106.5
7751,39.5,40.0,-107.0,-106.5
7752,39.5,40.0,-107.5,-107.0
7753,39.5,40.0,-108.0,-107.5
7754,39.5,40.0,-111.0,-110.5
7755,39.5,40.0,-111.5,-111.0
7756,39.5,40.0,-112.0,-111.5
7757,39.5,40.0,-112.0,-111.5
8687,41.0,41.5,-112.0,-111.5
8688,41.0,41.5,-112.0,-111.5
8686,41.0,41.5,-111.5,-111.0
8685,41.0,41.5,-111.0,-110.5
8684,41.0,41.5,-110.5,-110.0
8683,41.0,41.5,-106.0,-105.5
8682,41.0,41.5,-105.5,-105.0
8681,41.0,41.5,-105.0,-104.5
8680,41.0,41.5,-103.0,-102.5
8679,41.0,41.5,-102.5,-102.0
8678,41.0,41.5,-102.0,-101.5
8677,41.0,41.5,-101.5,-101.0
8675,41.0,41.5,-101.0,-100.5
8676,41.0,41.5,-101.0,-100.5
8674,41.0,41.5,-100.0,-99.5
8689,41.0,41.5,-112.0,-111.5
8690,41.0,41.5,-112.0,-111.5
8691,41.0,41.5,-112.0,-111.5
8692,41.0,41.5,-112.5,-112.0
8693,41.0,41.5,-112.5,-112.0
8694,41.0,41.5,-112.5,-112.0
8695,41.0,41.5,-112.5,-112.0
9331,42.0,42.5,-114.0,-113.5
9330,42.0,42.5,-112.5,-112.0
9016,41.5,42.0,-112.5,-112.0
9615,42.5,43.0,-112.0,-111.5
9329,42.0,42.5,-112.0,-111.5
9015,41.5,42.0,-112.0,-111.5
9014,41.5,42.0,-112.0,-111.5
9013,41.5,42.0,-112.0,-111.5
9012,41.5,42.0,-112.0,-111.5
9614,42.5,43.0,-111.0,-110.5
9613,42.5,43.0,-111.0,-110.5
9612,42.5,43.0,-111.0,-110.5
9611,42.5,43.0,-110.0,-109.5
9011,41.5,42.0,-109.5,-109.0
9010,41.5,42.0,-107.5,-107.0
9009,41.5,42.0,-104.0,-103.5
9616,42.5,43.0,-112.5,-112.0
9617,42.5,43.0,-112.5,-112.0
9618,42.5,43.0,-113.0,-112.5
9619,42.5,43.0,-114.0,-113.5
9620,42.5,43.0,-114.5,-114.0
9621,42.5,43.0,-115.0,-114.5
7766,39.5,40.0,-122.0,-121.5
7767,39.5,40.0,-122.0,-121.5
7768,39.5,40.0,-122.0,-121.5
7769,39.5,40.0,-122.0,-121.5
7770,39.5,40.0,-122.5,-122.0
8086,40.0,40.5,-121.5,-121.0
8087,40.0,40.5,-122.0,-121.5
8088,40.0,40.5,-122.5,-122.0
8370,40.5,41.0,-122.5,-122.0
8371,40.5,41.0,-122.5,-122.0
8696,41.0,41.5,-122.5,-122.0
9017,41.5,42.0,-122.5,-122.0
9333,42.0,42.5,-122.0,-121.5
8377,40.5,41.0,-124.5,-124.0
8376,40.5,41.0,-124.5,-124.0
8375,40.5,41.0,-124.5,-124.0
8374,40.5,41.0,-124.5,-124.0
8373,40.5,41.0,-124.0,-123.5
8372,40.5,41.0,-123.0,-122.5
8698,41.0,41.5,-124.5,-124.0
8697,41.0,41.5,-124.0,-123.5
9021,41.5,42.0,-124.5,-124.0
9020,41.5,42.0,-124.5,-124.0
9019,41.5,42.0,-124.5,-124.0
9018,41.5,42.0,-123.0,-122.5
9334,42.0,42.5,-123.0,-122.5
9335,42.0,42.5,-123.0,-122.5
9336,42.0,42.5,-123.0,-122.5
9337,42.0,42.5,-123.0,-122.5
9338,42.0,42.5,-123.0,-122.5
9339,42.0,42.5,-123.5,-123.0
9340,42.0,42.5,-123.5,-123.0
9341,42.0,42.5,-123.5,-123.0
9342,42.0,42.5,-123.5,-123.0
9343,42.0,42.5,-123.5,-123.0
9344,42.0,42.5,-123.5,-123.0
9345,42.0,42.5,-123.5,-123.0
9346,42.0,42.5,-124.0,-123.5
9347,42.0,42.5,-124.5,-124.0
9622,42.5,43.0,-123.0,-122.5
9623,42.5,43.0,-123.5,-123.0
9624,42.5,43.0,-123.5,-123.0
9625,42.5,43.0,-123.5,-123.0
9626,42.5,43.0,-124.5,-124.0
9889,43.0,43.5,-123.5,-123.0
9890,43.0,43.5,-123.5,-123.0
9891,43.0,43.5,-123.5,-123.0
9892,43.0,43.5,-123.5,-123.0
9893,43.0,43.5,-124.5,-124.0
9894,43.0,43.5,-124.5,-124.0
9895,43.0,43.5,-124.5,-124.0
9896,43.0,43.5,-124.5,-124.0
8933,41.0,41.5,-99.5,-99.0
8932,41.0,41.5,-99.5,-99.0
8931,41.0,41.5,-99.0,-98.5
8930,41.0,41.5,-99.0,-98.5
8929,41.0,41.5,-98.5,-98.0
8928,41.0,41.5,-98.0,-97.5
8927,41.0,41.5,-97.5,-97.0
8926,41.0,41.5,-97.5,-97.0
8925,41.0,41.5,-97.5,-97.0
8924,41.0,41.5,-97.0,-96.5
8923,41.0,41.5,-97.0,-96.5
8922,41.0,41.5,-97.0,-96.5
8921,41.0,41.5,-96.5,-96.0
8920,41.0,41.5,-96.5,-96.0
8919,41.0,41.5,-96.5,-96.0
8918,41.0,41.5,-96.5,-96.0
8917,41.0,41.5,-96.5,-96.0
8916,41.0,41.5,-96.5,-96.0
8915,41.0,41.5,-96.0,-95.5
8914,41.0,41.5,-96.0,-95.5
8913,41.0,41.5,-96.0,-95.5
8912,41.0,41.5,-96.0,-95.5
8910,41.0,41.5,-96.0,-95.5
8911,41.0,41.5,-96.0,-95.5
382,22.5,23.0,108.5,109.0
381,22.5,23.0,108.5,109.0
380,22.5,23.0,108.5,109.0
385,22.5,23.0,109.0,109.5
384,22.5,23.0,109.0,109.5
383,22.5,23.0,109.0,109.5
388,22.5,23.0,109.5,110.0
387,22.5,23.0,109.5,110.0
386,22.5,23.0,109.5,110.0
389,22.5,23.0,110.0,110.5
392,22.5,23.0,110.5,111.0
391,22.5,23.0,110.5,111.0
390,22.5,23.0,110.5,111.0
393,22.5,23.0,111.0,111.5
394,22.5,23.0,111.0,111.5
395,22.5,23.0,111.0,111.5
539,23.5,24.0,108.5,109.0
538,23.5,24.0,108.5,109.0
540,23.5,24.0,109.0,109.5
541,23.5,24.0,109.5,110.0
542,23.5,24.0,110.0,110.5
545,23.5,24.0,110.5,111.0
544,23.5,24.0,110.5,111.0
543,23.5,24.0,110.5,111.0
547,23.5,24.0,111.0,111.5
546,23.5,24.0,111.0,111.5
548,23.5,24.0,111.5,112.0
549,23.5,24.0,111.5,112.0
550,23.5,24.0,111.5,112.0
551,23.5,24.0,112.0,112.5
552,23.5,24.0,112.5,113.0
553,23.5,24.0,112.5,113.0
554,23.5,24.0,113.0,113.5
555,23.5,24.0,113.0,113.5
556,23.5,24.0,113.5,114.0
557,23.5,24.0,113.5,114.0
558,23.5,24.0,113.5,114.0
559,23.5,24.0,114.0,114.5
560,23.5,24.0,114.5,115.0
561,23.5,24.0,114.5,115.0
562,23.5,24.0,115.0,115.5
563,23.5,24.0,115.0,115.5
564,23.5,24.0,115.5,116.0
565,23.5,24.0,115.5,116.0
566,23.5,24.0,116.0,116.5
567,23.5,24.0,116.0,116.5
568,23.5,24.0,116.5,117.0
569,23.5,24.0,116.5,117.0
570,23.5,24.0,117.0,117.5
571,23.5,24.0,117.0,117.5
572,23.5,24.0,117.5,118.0
467,23.0,23.5,109.0,109.5
466,23.0,23.5,109.0,109.5
465,23.0,23.5,109.0,109.5
464,23.0,23.5,109.0,109.5
469,23.0,23.5,109.5,110.0
468,23.0,23.5,109.5,110.0
470,23.0,23.5,110.0,110.5
473,23.0,23.5,110.5,111.0
472,23.0,23.5,110.5,111.0
471,23.0,23.5,110.5,111.0
474,23.0,23.5,111.0,111.5
476,23.0,23.5,111.5,112.0
475,23.0,23.5,111.5,112.0
304,21.5,22.0,109.0,109.5
282,21.0,21.5,109.0,109.5
281,21.0,21.5,109.0,109.5
239,19.5,20.0,109.0,109.5
336,22.0,22.5,109.0,109.5
337,22.0,22.5,109.5,110.0
338,22.0,22.5,109.5,110.0
339,22.0,22.5,110.0,110.5
340,22.0,22.5,110.0,110.5
341,22.0,22.5,110.5,111.0
342,22.0,22.5,110.5,111.0
343,22.0,22.5,110.5,111.0
344,22.0,22.5,111.0,111.5
345,22.0,22.5,111.0,111.5
346,22.0,22.5,111.5,112.0
347,22.0,22.5,112.0,112.5
348,22.0,22.5,112.0,112.5
349,22.0,22.5,112.5,113.0
350,22.0,22.5,112.5,113.0
351,22.0,22.5,113.0,113.5
352,22.0,22.5,113.0,113.5
353,22.0,22.5,113.0,113.5
354,22.0,22.5,113.0,113.5
355,22.0,22.5,113.0,113.5
356,22.0,22.5,113.5,114.0
357,22.0,22.5,113.5,114.0
358,22.0,22.5,113.5,114.0
359,22.0,22.5,113.5,114.0
360,22.0,22.5,113.5,114.0
361,22.0,22.5,113.5,114.0
362,22.0,22.5,113.5,114.0
240,19.5,20.0,109.5,110.0
241,19.5,20.0,110.0,110.5
242,19.5,20.0,110.0,110.5
243,19.5,20.0,110.0,110.5
244,19.5,20.0,110.0,110.5
245,19.5,20.0,110.0,110.5
246,19.5,20.0,110.5,111.0
247,19.5,20.0,110.5,111.0
248,19.5,20.0,111.0,111.5
249,19.5,20.0,111.0,111.5
252,20.0,20.5,109.5,110.0
253,20.0,20.5,110.0,110.5
254,20.0,20.5,110.0,110.5
255,20.0,20.5,110.0,110.5
256,20.0,20.5,110.0,110.5
257,20.0,20.5,110.0,110.5
258,20.0,20.5,110.0,110.5
259,20.0,20.5,110.0,110.5
260,20.0,20.5,110.5,111.0
267,20.5,21.0,109.5,110.0
268,20.5,21.0,110.0,110.5
269,20.5,21.0,110.5,111.0
283,21.0,21.5,109.5,110.0
284,21.0,21.5,109.5,110.0
285,21.0,21.5,110.0,110.5
286,21.0,21.5,110.0,110.5
287,21.0,21.5,110.5,111.0
288,21.0,21.5,110.5,111.0
289,21.0,21.5,111.0,111.5
305,21.5,22.0,109.5,110.0
306,21.5,22.0,109.5,110.0
307,21.5,22.0,109.5,110.0
308,21.5,22.0,109.5,110.0
309,21.5,22.0,110.0,110.5
310,21.5,22.0,110.0,110.5
311,21.5,22.0,110.0,110.5
312,21.5,22.0,110.5,111.0
313,21.5,22.0,110.5,111.0
314,21.5,22.0,111.0,111.5
315,21.5,22.0,111.0,111.5
316,21.5,22.0,111.5,112.0
317,21.5,22.0,112.0,112.5
318,21.5,22.0,112.0,112.5
319,21.5,22.0,112.5,113.0
320,21.5,22.0,113.0,113.5
688,24.5,25.0,110.0,110.5
689,24.5,25.0,110.0,110.5
690,24.5,25.0,110.5,111.0
691,24.5,25.0,111.0,111.5
692,24.5,25.0,111.5,112.0
693,24.5,25.0,111.5,112.0
694,24.5,25.0,112.0,112.5
695,24.5,25.0,112.0,112.5
696,24.5,25.0,112.5,113.0
697,24.5,25.0,113.0,113.5
698,24.5,25.0,113.5,114.0
699,24.5,25.0,113.5,114.0
700,24.5,25.0,114.0,114.5
701,24.5,25.0,114.0,114.5
702,24.5,25.0,114.0,114.5
615,24.0,24.5,110.5,111.0
614,24.0,24.5,110.5,111.0
613,24.0,24.5,110.5,111.0
612,24.0,24.5,110.5,111.0
616,24.0,24.5,111.0,111.5
617,24.0,24.5,111.5,112.0
619,24.0,24.5,112.0,112.5
618,24.0,24.5,112.0,112.5
620,24.0,24.5,112.5,113.0
621,24.0,24.5,113.0,113.5
623,24.0,24.5,113.5,114.0
622,24.0,24.5,113.5,114.0
626,24.0,24.5,114.0,114.5
625,24.0,24.5,114.0,114.5
624,24.0,24.5,114.0,114.5
627,24.0,24.5,114.5,115.0
628,24.0,24.5,115.0,115.5
629,24.0,24.5,115.5,116.0
630,24.0,24.5,116.0,116.5
633,24.0,24.5,116.5,117.0
632,24.0,24.5,116.5,117.0
631,24.0,24.5,116.5,117.0
634,24.0,24.5,117.0,117.5
635,24.0,24.5,117.5,118.0
636,24.0,24.5,118.0,118.5
637,24.0,24.5,118.0,118.5
638,24.0,24.5,118.0,118.5
639,24.0,24.5,124.0,124.5
640,24.0,24.5,124.0,124.5
1491,28.0,28.5,111.5,112.0
1490,28.0,28.5,111.5,112.0
1494,28.0,28.5,112.0,112.5
1493,28.0,28.5,112.0,112.5
1492,28.0,28.5,112.0,112.5
1500,28.0,28.5,112.5,113.0
1499,28.0,28.5,112.5,113.0
1498,28.0,28.5,112.5,113.0
1497,28.0,28.5,112.5,113.0
1496,28.0,28.5,112.5,113.0
1495,28.0,28.5,112.5,113.0
1504,28.0,28.5,113.0,113.5
1503,28.0,28.5,113.0,113.5
1502,28.0,28.5,113.0,113.5
1501,28.0,28.5,113.0,113.5
396,22.5,23.0,111.5,112.0
397,22.5,23.0,112.0,112.5
398,22.5,23.0,112.0,112.5
399,22.5,23.0,112.5,113.0
400,22.5,23.0,112.5,113.0
401,22.5,23.0,113.0,113.5
402,22.5,23.0,113.0,113.5
403,22.5,23.0,113.0,113.5
404,22.5,23.0,113.0,113.5
405,22.5,23.0,113.0,113.5
406,22.5,23.0,113.0,113.5
407,22.5,23.0,113.0,113.5
408,22.5,23.0,113.0,113.5
876,25.5,26.0,111.5,112.0
879,25.5,26.0,112.0,112.5
878,25.5,26.0,112.0,112.5
877,25.5,26.0,112.0,112.5
881,25.5,26.0,112.5,113.0
880,25.5,26.0,112.5,113.0
883,25.5,26.0,113.0,113.5
882,25.5,26.0,113.0,113.5
884,25.5,26.0,113.5,114.0
885,25.5,26.0,114.0,114.5
887,25.5,26.0,114.5,115.0
886,25.5,26.0,114.5,115.0
888,25.5,26.0,115.0,115.5
889,25.5,26.0,115.5,116.0
892,25.5,26.0,116.0,116.5
891,25.5,26.0,116.0,116.5
890,25.5,26.0,116.0,116.5
894,25.5,26.0,116.5,117.0
893,25.5,26.0,116.5,117.0
897,25.5,26.0,117.0,117.5
896,25.5,26.0,117.0,117.5
895,25.5,26.0,117.0,117.5
899,25.5,26.0,117.5,118.0
898,25.5,26.0,117.5,118.0
900,25.5,26.0,118.0,118.5
901,25.5,26.0,118.0,118.5
902,25.5,26.0,118.0,118.5
903,25.5,26.0,118.5,119.0
904,25.5,26.0,118.5,119.0
905,25.5,26.0,118.5,119.0
906,25.5,26.0,119.0,119.5
907,25.5,26.0,119.0,119.5
908,25.5,26.0,119.0,119.5
909,25.5,26.0,119.0,119.5
910,25.5,26.0,119.0,119.5
911,25.5,26.0,119.5,120.0
912,25.5,26.0,119.5,120.0
913,25.5,26.0,119.5,120.0
914,25.5,26.0,119.5,120.0
477,23.0,23.5,112.0,112.5
480,23.0,23.5,112.5,113.0
479,23.0,23.5,112.5,113.0
478,23.0,23.5,112.5,113.0
488,23.0,23.5,113.0,113.5
487,23.0,23.5,113.0,113.5
486,23.0,23.5,113.0,113.5
485,23.0,23.5,113.0,113.5
484,23.0,23.5,113.0,113.5
483,23.0,23.5,113.0,113.5
482,23.0,23.5,113.0,113.5
481,23.0,23.5,113.0,113.5
497,23.0,23.5,113.5,114.0
496,23.0,23.5,113.5,114.0
495,23.0,23.5,113.5,114.0
494,23.0,23.5,113.5,114.0
493,23.0,23.5,113.5,114.0
492,23.0,23.5,113.5,114.0
491,23.0,23.5,113.5,114.0
490,23.0,23.5,113.5,114.0
489,23.0,23.5,113.5,114.0
500,23.0,23.5,114.0,114.5
499,23.0,23.5,114.0,114.5
498,23.0,23.5,114.0,114.5
501,23.0,23.5,114.5,115.0
502,23.0,23.5,114.5,115.0
503,23.0,23.5,115.0,115.5
504,23.0,23.5,115.0,115.5
505,23.0,23.5,115.0,115.5
506,23.0,23.5,115.5,116.0
507,23.0,23.5,115.5,116.0
508,23.0,23.5,116.0,116.5
509,23.0,23.5,116.0,116.5
510,23.0,23.5,116.5,117.0
511,23.0,23.5,116.5,117.0
512,23.0,23.5,117.0,117.5
416,22.5,23.0,113.5,114.0
415,22.5,23.0,113.5,114.0
414,22.5,23.0,113.5,114.0
413,22.5,23.0,113.5,114.0
412,22.5,23.0,113.5,114.0
411,22.5,23.0,113.5,114.0
410,22.5,23.0,113.5,114.0
409,22.5,23.0,113.5,114.0
427,22.5,23.0,114.0,114.5
426,22.5,23.0,114.0,114.5
425,22.5,23.0,114.0,114.5
424,22.5,23.0,114.0,114.5
423,22.5,23.0,114.0,114.5
422,22.5,23.0,114.0,114.5
421,22.5,23.0,114.0,114.5
420,22.5,23.0,114.0,114.5
419,22.5,23.0,114.0,114.5
418,22.5,23.0,114.0,114.5
417,22.5,23.0,114.0,114.5
428,22.5,23.0,114.5,115.0
429,22.5,23.0,115.0,115.5
431,22.5,23.0,115.5,116.0
430,22.5,23.0,115.5,116.0
432,22.5,23.0,116.0,116.5
433,22.5,23.0,116.0,116.5
434,22.5,23.0,116.0,116.5
435,22.5,23.0,116.0,116.5
436,22.5,23.0,116.5,117.0
780,25.0,25.5,111.0,111.5
781,25.0,25.5,111.0,111.5
782,25.0,25.5,111.0,111.5
783,25.0,25.5,111.5,112.0
784,25.0,25.5,112.0,112.5
785,25.0,25.5,112.0,112.5
786,25.0,25.5,112.0,112.5
787,25.0,25.5,112.5,113.0
788,25.0,25.5,113.0,113.5
789,25.0,25.5,113.0,113.5
790,25.0,25.5,113.0,113.5
791,25.0,25.5,113.5,114.0
792,25.0,25.5,113.5,114.0
703,24.5,25.0,114.5,115.0
704,24.5,25.0,114.5,115.0
706,24.5,25.0,115.0,115.5
705,24.5,25.0,115.0,115.5
708,24.5,25.0,115.5,116.0
707,24.5,25.0,115.5,116.0
710,24.5,25.0,116.0,116.5
709,24.5,25.0,116.0,116.5
711,24.5,25.0,116.5,117.0
714,24.5,25.0,117.0,117.5
713,24.5,25.0,117.0,117.5
712,24.5,25.0,117.0,117.5
717,24.5,25.0,117.5,118.0
716,24.5,25.0,117.5,118.0
715,24.5,25.0,117.5,118.0
723,24.5,25.0,118.0,118.5
722,24.5,25.0,118.0,118.5
721,24.5,25.0,118.0,118.5
720,24.5,25.0,118.0,118.5
719,24.5,25.0,118.0,118.5
718,24.5,25.0,118.0,118.5
724,24.5,25.0,118.5,119.0
725,24.5,25.0,118.5,119.0
726,24.5,25.0,119.0,119.5
727,24.5,25.0,125.0,125.5
795,25.0,25.5,114.0,114.5
794,25.0,25.5,114.0,114.5
793,25.0,25.5,114.0,114.5
796,25.0,25.5,114.5,115.0
797,25.0,25.5,115.0,115.5
799,25.0,25.5,115.5,116.0
798,25.0,25.5,115.5,116.0
801,25.0,25.5,116.0,116.5
800,25.0,25.5,116.0,116.5
802,25.0,25.5,116.5,117.0
803,25.0,25.5,116.5,117.0
804,25.0,25.5,117.0,117.5
805,25.0,25.5,117.0,117.5
806,25.0,25.5,117.5,118.0
807,25.0,25.5,117.5,118.0
808,25.0,25.5,117.5,118.0
809,25.0,25.5,118.0,118.5
810,25.0,25.5,118.0,118.5
811,25.0,25.5,118.5,119.0
812,25.0,25.5,118.5,119.0
813,25.0,25.5,118.5,119.0
814,25.0,25.5,118.5,119.0
815,25.0,25.5,118.5,119.0
816,25.0,25.5,119.0,119.5
817,25.0,25.5,119.0,119.5
819,25.0,25.5,119.5,120.0
818,25.0,25.5,119.5,120.0
1001,26.0,26.5,115.0,115.5
1002,26.0,26.5,115.5,116.0
1003,26.0,26.5,116.0,116.5
1004,26.0,26.5,116.5,117.0
1005,26.0,26.5,116.5,117.0
1006,26.0,26.5,117.0,117.5
1007,26.0,26.5,117.0,117.5
1008,26.0,26.5,117.5,118.0
1009,26.0,26.5,117.5,118.0
1010,26.0,26.5,118.0,118.5
1011,26.0,26.5,118.0,118.5
1012,26.0,26.5,118.0,118.5
1017,26.0,26.5,118.5,119.0
1016,26.0,26.5,118.5,119.0
1015,26.0,26.5,118.5,119.0
1014,26.0,26.5,118.5,119.0
1013,26.0,26.5,118.5,119.0
1019,26.0,26.5,119.0,119.5
1018,26.0,26.5,119.0,119.5
1022,26.0,26.5,119.5,120.0
1021,26.0,26.5,119.5,120.0
1020,26.0,26.5,119.5,120.0
1038,26.0,26.5,127.5,128.0
1037,26.0,26.5,127.5,128.0
1036,26.0,26.5,127.5,128.0
1035,26.0,26.5,127.5,128.0
1034,26.0,26.5,127.5,128.0
1033,26.0,26.5,127.5,128.0
1032,26.0,26.5,127.5,128.0
1031,26.0,26.5,127.5,128.0
1030,26.0,26.5,127.5,128.0
1029,26.0,26.5,127.5,128.0
1028,26.0,26.5,127.5,128.0
1027,26.0,26.5,127.5,128.0
1026,26.0,26.5,127.5,128.0
1025,26.0,26.5,127.5,128.0
1024,26.0,26.5,127.5,128.0
1023,26.0,26.5,127.5,128.0
1039,26.0,26.5,127.5,128.0
1040,26.0,26.5,127.5,128.0
1041,26.0,26.5,127.5,128.0
1042,26.0,26.5,127.5,128.0
1043,26.0,26.5,127.5,128.0
1044,26.0,26.5,127.5,128.0
1045,26.0,26.5,127.5,128.0
1046,26.0,26.5,127.5,128.0
1047,26.0,26.5,127.5,128.0
1154,26.5,27.0,127.5,128.0
1155,26.5,27.0,127.5,128.0
1156,26.5,27.0,128.0,128.5
1157,26.5,27.0,128.0,128.5
991,26.0,26.5,112.5,113.0
990,26.0,26.5,112.5,113.0
1127,26.5,27.0,113.0,113.5
1126,26.5,27.0,113.0,113.5
1125,26.5,27.0,113.0,113.5
1124,26.5,27.0,113.0,113.5
993,26.0,26.5,113.0,113.5
994,26.0,26.5,113.0,113.5
1128,26.5,27.0,113.5,114.0
995,26.0,26.5,113.5,114.0
996,26.0,26.5,113.5,114.0
1129,26.5,27.0,114.0,114.5
997,26.0,26.5,114.0,114.5
998,26.0,26.5,114.0,114.5
1130,26.5,27.0,114.5,115.0
1000,26.0,26.5,114.5,115.0
999,26.0,26.5,114.5,115.0
992,26.0,26.5,112.5,113.0
